date,pred_PM25,indice_pred,AQI_pred,zone,id_station
19/05/2021,8.813936299125583,36.725,Buena,NE,MON
19/05/2021,10.670530332431621,44.461,Buena,SE,MPA
19/05/2021,17.984268006424973,63.375,Regular,NE,NEZ
19/05/2021,21.724780694888935,71.241,Regular,SO,PED
19/05/2021,26.695006916843617,81.693,Regular,SO,SFE
19/05/2021,25.556856118946467,79.3,Regular,NO,TLA
19/05/2021,25.81290411774528,79.838,Regular,SE,UAX
19/05/2021,19.597489213509267,66.767,Regular,NE,XAL
20/01/2021,34.93306963448379,99.018,Regular,CE,BJU
20/01/2021,23.767413672032635,75.537,Regular,NE,GAM
20/01/2021,19.335464401533255,66.216,Regular,CE,HGM
20/01/2021,35.35537000795731,99.906,Regular,SO,INN
20/01/2021,28.05353417904794,84.55,Regular,CE,MER
20/01/2021,17.47009049109474,62.293,Regular,NE,MON
20/01/2021,13.06768832209702,53.035,Regular,SE,MPA
20/01/2021,21.246047113499703,70.234,Regular,NE,NEZ
20/01/2021,27.17199600206904,82.696,Regular,SO,PED
20/01/2021,25.660044708156814,79.517,Regular,NE,SAG
20/01/2021,32.63875205637804,94.193,Regular,SO,SFE
20/01/2021,20.263709828986936,68.168,Regular,NO,TLA
20/01/2021,24.75484351818304,77.613,Regular,SE,UAX
20/01/2021,18.574239182155544,64.615,Regular,NE,XAL
20/02/2021,29.400992607446288,87.384,Regular,CE,BJU
20/02/2021,20.18969152222171,68.013,Regular,NE,GAM
20/02/2021,23.793142561040543,75.591,Regular,CE,HGM
20/02/2021,17.221461314834304,61.77,Regular,SO,INN
20/02/2021,10.948408724379682,45.618,Buena,NE,MON
20/02/2021,10.608701495796952,44.203,Buena,SE,MPA
20/02/2021,16.108729971977052,59.43,Regular,NE,NEZ
20/02/2021,14.945138918945334,56.983,Regular,SO,PED
20/02/2021,18.530857432789993,64.524,Regular,SO,SFE
20/02/2021,22.952705919478554,73.823,Regular,NO,TLA
20/02/2021,19.57564712837218,66.721,Regular,SE,UAX
20/03/2021,28.583166827855937,85.664,Regular,CE,BJU
20/03/2021,18.60144368192642,64.673,Regular,NE,GAM
20/03/2021,22.52327303758263,72.92,Regular,CE,HGM
20/03/2021,18.347089082881904,64.138,Regular,SO,INN
20/03/2021,13.822063002801066,54.622,Regular,NE,MON
20/03/2021,12.154617463073237,51.115,Regular,SE,MPA
20/03/2021,17.12193128287159,61.561,Regular,NE,NEZ
20/03/2021,16.847931238956537,60.985,Regular,SO,PED
20/03/2021,18.554331558612652,64.573,Regular,SO,SFE
20/03/2021,22.482097858474784,72.834,Regular,NO,TLA
20/03/2021,19.72023409868949,67.025,Regular,SE,UAX
20/04/2021,5.455388099951816,22.731,Buena,SO,AJU
20/04/2021,27.612194665305697,83.622,Regular,CE,BJU
20/04/2021,18.695427892724794,64.87,Regular,NE,GAM
20/04/2021,19.56463607416315,66.698,Regular,CE,HGM
20/04/2021,20.022668412190928,67.661,Regular,SO,INN
20/04/2021,8.36932698744057,34.872,Buena,NE,MON
20/04/2021,0.7734802914588499,3.223,Buena,SE,MPA
20/04/2021,14.527986433850387,56.106,Regular,NE,NEZ
20/04/2021,12.859658695782098,52.598,Regular,SO,PED
20/04/2021,20.366504855021386,68.384,Regular,NO,TLA
20/04/2021,21.166642499011072,70.067,Regular,SE,UAX
20/04/2021,12.67051601217226,52.2,Regular,NE,XAL
20/05/2021,7.853988881635165,32.725,Buena,SO,AJU
20/05/2021,29.50530101676964,87.603,Regular,CE,BJU
20/05/2021,22.44803867041003,72.762,Regular,NE,GAM
20/05/2021,23.904150347822323,75.824,Regular,CE,HGM
20/05/2021,19.754440099704578,67.097,Regular,SO,INN
20/05/2021,21.595326826948405,70.969,Regular,NO,MGH
20/05/2021,8.721910643527165,36.341,Buena,SE,MPA
20/05/2021,17.7211250108815,62.821,Regular,SO,PED
20/05/2021,22.36346661795345,72.584,Regular,SO,SFE
20/05/2021,25.362466950717103,78.891,Regular,NO,TLA
20/05/2021,23.14344442077878,74.224,Regular,SE,UAX
20/05/2021,18.180049890205442,63.786,Regular,NE,XAL
21/01/2021,33.06009827383586,95.079,Regular,CE,BJU
21/01/2021,23.316798797670398,74.589,Regular,NE,GAM
21/01/2021,23.35552523958589,74.67,Regular,CE,HGM
21/01/2021,26.64015960061872,81.578,Regular,SO,INN
21/01/2021,30.04115808137058,88.73,Regular,CE,MER
21/01/2021,14.95825992001481,57.011,Regular,NE,MON
21/01/2021,7.607621463460188,31.698,Buena,SE,MPA
21/01/2021,20.184368964270273,68.001,Regular,NE,NEZ
21/01/2021,20.87961300254058,69.464,Regular,SO,PED
21/01/2021,27.24885880309422,82.858,Regular,NE,SAG
21/01/2021,23.757570704749245,75.516,Regular,SO,SFE
21/01/2021,27.408600148140263,83.194,Regular,NO,TLA
21/01/2021,20.899202876874053,69.505,Regular,SE,UAX
21/01/2021,21.753090087911094,71.3,Regular,NE,XAL
21/02/2021,30.404340506802352,89.494,Regular,CE,BJU
21/02/2021,20.047634022288122,67.714,Regular,NE,GAM
21/02/2021,22.37327793449755,72.605,Regular,CE,HGM
21/02/2021,21.432640296394823,70.627,Regular,SO,INN
21/02/2021,10.892205021280809,45.384,Buena,NE,MON
21/02/2021,10.506205158344027,43.776,Buena,SE,MPA
21/02/2021,16.87226820845194,61.036,Regular,NE,NEZ
21/02/2021,16.289829369421916,59.811,Regular,SO,PED
21/02/2021,21.86851184853761,71.543,Regular,SO,SFE
21/02/2021,23.280414004549918,74.512,Regular,NO,TLA
21/02/2021,20.90299971926352,69.513,Regular,SE,UAX
21/03/2021,29.53699053339939,87.67,Regular,CE,BJU
21/03/2021,21.358884998119798,70.471,Regular,NE,GAM
21/03/2021,24.299833291435395,76.656,Regular,CE,HGM
21/03/2021,22.160804788973742,72.158,Regular,SO,INN
21/03/2021,15.161030742716264,57.437,Regular,NE,MON
21/03/2021,10.380988360039298,43.254,Buena,SE,MPA
21/03/2021,21.16180876632351,70.057,Regular,NE,NEZ
21/03/2021,17.268880118657492,61.87,Regular,SO,PED
21/03/2021,20.26629276663756,68.174,Regular,SO,SFE
21/03/2021,24.575133270331786,77.235,Regular,NO,TLA
21/03/2021,20.285835550910768,68.215,Regular,SE,UAX
21/04/2021,13.166595940936578,53.243,Regular,SO,AJU
21/04/2021,32.35190265397354,93.59,Regular,CE,BJU
21/04/2021,29.50673345072227,87.606,Regular,NE,GAM
21/04/2021,24.62713402280203,77.345,Regular,CE,HGM
21/04/2021,25.642317892434722,79.48,Regular,SO,INN
21/04/2021,20.19405707869169,68.022,Regular,NE,MON
21/04/2021,14.190178222440787,55.396,Regular,SE,MPA
21/04/2021,22.46391686657642,72.795,Regular,NE,NEZ
21/04/2021,23.563324956078457,75.107,Regular,SO,PED
21/04/2021,24.976077191836314,78.078,Regular,NO,TLA
21/04/2021,27.88607493698581,84.198,Regular,SE,UAX
21/04/2021,23.668592198986904,75.329,Regular,NE,XAL
21/05/2021,6.3604085130531915,26.502,Buena,SO,AJU
21/05/2021,25.948810204636178,80.124,Regular,CE,BJU
21/05/2021,16.076633432034225,59.363,Regular,NE,GAM
21/05/2021,20.01176032184051,67.638,Regular,CE,HGM
21/05/2021,17.40970394096313,62.166,Regular,SO,INN
21/05/2021,23.110312249699845,74.155,Regular,NO,MGH
21/05/2021,10.506701270541209,43.778,Buena,SE,MPA
21/05/2021,15.958879763704028,59.115,Regular,SO,PED
21/05/2021,19.049888507961985,65.616,Regular,SO,SFE
21/05/2021,23.31502948556545,74.585,Regular,NO,TLA
21/05/2021,19.02445261214988,65.562,Regular,SE,UAX
21/05/2021,14.373133975692408,55.78,Regular,NE,XAL
22/01/2021,32.77004126631951,94.469,Regular,CE,BJU
22/01/2021,21.645129073977525,71.073,Regular,NE,GAM
22/01/2021,25.442471530870026,79.059,Regular,CE,HGM
22/01/2021,18.530948555979453,64.524,Regular,SO,INN
22/01/2021,31.690574547344557,92.199,Regular,CE,MER
22/01/2021,11.309186689495432,47.122,Buena,NE,MON
22/01/2021,9.453024022773638,39.388,Buena,SE,MPA
22/01/2021,20.21333837399288,68.062,Regular,NE,NEZ
22/01/2021,16.491878245323253,60.236,Regular,SO,PED
22/01/2021,24.668215028085474,77.431,Regular,NE,SAG
22/01/2021,17.817841193993942,63.025,Regular,SO,SFE
22/01/2021,28.06940972512292,84.584,Regular,NO,TLA
22/01/2021,19.13147976142853,65.787,Regular,SE,UAX
22/01/2021,22.5692761349276,73.017,Regular,NE,XAL
22/02/2021,29.33574104097455,87.247,Regular,CE,BJU
22/02/2021,21.753709636937593,71.302,Regular,NE,GAM
22/02/2021,20.973652404882714,69.661,Regular,CE,HGM
22/02/2021,28.79305537713086,86.106,Regular,SO,INN
22/02/2021,12.452792100020206,51.742,Regular,NE,MON
22/02/2021,14.504695052836308,56.057,Regular,SE,MPA
22/02/2021,18.528468004292588,64.519,Regular,NE,NEZ
22/02/2021,18.82549862707817,65.144,Regular,SO,PED
22/02/2021,23.552989284451602,75.086,Regular,SO,SFE
22/02/2021,16.870535025714847,61.032,Regular,NO,TLA
22/02/2021,23.551381604904392,75.082,Regular,SE,UAX
22/03/2021,31.294647143389536,91.366,Regular,CE,BJU
22/03/2021,24.525187399237264,77.13,Regular,NE,GAM
22/03/2021,27.03890937965344,82.417,Regular,CE,HGM
22/03/2021,25.176856012041824,78.501,Regular,SO,INN
22/03/2021,8.907448535659176,37.114,Buena,SE,MPA
22/03/2021,20.98335734617781,69.682,Regular,NE,NEZ
22/03/2021,22.956841170616034,73.832,Regular,SO,PED
22/03/2021,21.741823282423585,71.277,Regular,SO,SFE
22/03/2021,28.15564030191073,84.765,Regular,NO,TLA
22/03/2021,23.99598321354535,76.017,Regular,SE,UAX
22/04/2021,9.233607615780507,38.473,Buena,SO,AJU
22/04/2021,35.88625105080928,101.951,Mala,CE,BJU
22/04/2021,26.133329960568553,80.512,Regular,NE,GAM
22/04/2021,27.85216111704148,84.127,Regular,CE,HGM
22/04/2021,19.033637078328937,65.581,Regular,SO,INN
22/04/2021,18.044891954786564,63.502,Regular,NE,MON
22/04/2021,10.6948603394448,44.562,Buena,SE,MPA
22/04/2021,21.82188419465048,71.445,Regular,NE,NEZ
22/04/2021,23.600534300497678,75.186,Regular,SO,PED
22/04/2021,32.306146576337724,93.494,Regular,NO,TLA
22/04/2021,25.878396407752,79.976,Regular,SE,UAX
22/04/2021,22.113794482563808,72.059,Regular,NE,XAL
22/05/2021,6.949197847640124,28.955,Buena,SO,AJU
22/05/2021,25.099857230433443,78.339,Regular,CE,BJU
22/05/2021,13.946235578655315,54.883,Regular,NE,GAM
22/05/2021,22.56148441078525,73.001,Regular,CE,HGM
22/05/2021,15.487912510822209,58.125,Regular,SO,INN
22/05/2021,22.61405814089208,73.111,Regular,NO,MGH
22/05/2021,10.510317440207764,43.793,Buena,SE,MPA
22/05/2021,13.43236612276581,53.802,Regular,SO,PED
22/05/2021,17.103815621558446,61.523,Regular,SO,SFE
22/05/2021,22.041062596773198,71.906,Regular,NO,TLA
22/05/2021,18.671589800599094,64.82,Regular,SE,UAX
22/05/2021,12.265680254685014,51.348,Regular,NE,XAL
23/01/2021,30.001528560675904,88.647,Regular,CE,BJU
23/01/2021,21.131120772050682,69.992,Regular,NE,GAM
23/01/2021,25.218784957431144,78.589,Regular,CE,HGM
23/01/2021,18.831364066320052,65.156,Regular,SO,INN
23/01/2021,30.454949104479596,89.601,Regular,CE,MER
23/01/2021,10.133531937917358,42.223,Buena,NE,MON
23/01/2021,6.8141040778112805,28.392,Buena,SE,MPA
23/01/2021,18.46834563872125,64.393,Regular,NE,NEZ
23/01/2021,14.344445830928539,55.72,Regular,SO,PED
23/01/2021,23.320031183896784,74.596,Regular,NE,SAG
23/01/2021,19.4722878896068,66.504,Regular,SO,SFE
23/01/2021,25.69055912185588,79.581,Regular,NO,TLA
23/01/2021,19.450344960958688,66.458,Regular,SE,UAX
23/01/2021,21.44758320167436,70.658,Regular,SE,UIZ
23/01/2021,20.131199788365134,67.89,Regular,NE,XAL
23/02/2021,35.06145471611771,99.288,Regular,CE,BJU
23/02/2021,25.71608283127274,79.635,Regular,NE,GAM
23/02/2021,26.09434977017127,80.43,Regular,CE,HGM
23/02/2021,35.18957370727553,99.557,Regular,SO,INN
23/02/2021,20.659982381952606,69.002,Regular,NE,MON
23/02/2021,16.968266520109704,61.238,Regular,SE,MPA
23/02/2021,22.686482929682757,73.263,Regular,NE,NEZ
23/02/2021,28.295896517901394,85.06,Regular,SO,PED
23/02/2021,32.36234184947151,93.612,Regular,SO,SFE
23/02/2021,21.97912236526665,71.776,Regular,NO,TLA
23/02/2021,27.86884055263116,84.162,Regular,SE,UAX
23/03/2021,29.07027055405606,86.689,Regular,CE,BJU
23/03/2021,25.464075146857297,79.105,Regular,NE,GAM
23/03/2021,21.547340975075404,70.868,Regular,CE,HGM
23/03/2021,26.596968853067203,81.487,Regular,SO,INN
23/03/2021,11.831651023069558,49.299,Buena,NE,MON
23/03/2021,10.881888450529564,45.341,Buena,SE,MPA
23/03/2021,17.52360353333782,62.406,Regular,NE,NEZ
23/03/2021,23.544643963920077,75.068,Regular,SO,PED
23/03/2021,17.64989282832091,62.671,Regular,SO,SFE
23/03/2021,26.372470315255043,81.015,Regular,NO,TLA
23/03/2021,26.659740610655586,81.619,Regular,SE,UAX
23/04/2021,5.470102596399583,22.792,Buena,SO,AJU
23/04/2021,32.19118876810774,93.252,Regular,CE,BJU
23/04/2021,23.762389390573457,75.526,Regular,NE,GAM
23/04/2021,26.671536395177323,81.644,Regular,CE,HGM
23/04/2021,15.222165167290441,57.566,Regular,SO,INN
23/04/2021,12.167578249532319,51.142,Regular,NE,MON
23/04/2021,12.953286166939268,52.794,Regular,SE,MPA
23/04/2021,19.534541897664337,66.635,Regular,NE,NEZ
23/04/2021,18.505317498502706,64.47,Regular,SO,PED
23/04/2021,27.93348533779979,84.298,Regular,NO,TLA
23/04/2021,21.967341958823805,71.751,Regular,SE,UAX
23/04/2021,17.099230790112784,61.513,Regular,NE,XAL
23/05/2021,9.859886302042622,41.083,Buena,SO,AJU
23/05/2021,24.890996439744757,77.9,Regular,CE,BJU
23/05/2021,13.229419183891633,53.375,Regular,NE,GAM
23/05/2021,18.535851367855802,64.535,Regular,CE,HGM
23/05/2021,19.774997322658987,67.141,Regular,SO,INN
23/05/2021,18.8770049243304,65.252,Regular,NO,MGH
23/05/2021,12.435794585263235,51.706,Regular,SE,MPA
23/05/2021,14.349868489092094,55.731,Regular,SO,PED
23/05/2021,19.033158300911655,65.58,Regular,SO,SFE
23/05/2021,19.71644781660248,67.017,Regular,NO,TLA
23/05/2021,19.195303081426268,65.921,Regular,SE,UAX
23/05/2021,10.839493056586395,45.165,Buena,NE,XAL
24/01/2021,29.48914549883428,87.569,Regular,CE,BJU
24/01/2021,21.148920999527455,70.03,Regular,NE,GAM
24/01/2021,22.2078028861633,72.257,Regular,CE,HGM
24/01/2021,22.876385474797,73.663,Regular,SO,INN
24/01/2021,26.78456981079181,81.882,Regular,CE,MER
24/01/2021,7.4876930174321235,31.199,Buena,NE,MON
24/01/2021,8.256990306618569,34.404,Buena,SE,MPA
24/01/2021,16.04268432399038,59.291,Regular,NE,NEZ
24/01/2021,16.625372672859353,60.517,Regular,SO,PED
24/01/2021,24.173301507710658,76.39,Regular,NE,SAG
24/01/2021,20.80302311035318,69.302,Regular,SO,SFE
24/01/2021,20.90414539627521,69.515,Regular,NO,TLA
24/01/2021,18.63306529787398,64.739,Regular,SE,UAX
24/01/2021,20.333331373924775,68.315,Regular,SE,UIZ
24/01/2021,17.740815997845875,62.863,Regular,NE,XAL
24/02/2021,30.346075423209104,89.372,Regular,CE,BJU
24/02/2021,23.98859929161871,76.002,Regular,NE,GAM
24/02/2021,22.867252905677184,73.644,Regular,CE,HGM
24/02/2021,31.594537258861703,91.997,Regular,SO,INN
24/02/2021,18.271829139973594,63.979,Regular,NE,MON
24/02/2021,15.289621505759037,57.708,Regular,SE,MPA
24/02/2021,20.989439438669812,69.695,Regular,NE,NEZ
24/02/2021,20.5746659525397,68.822,Regular,SO,PED
24/02/2021,24.805888363957127,77.721,Regular,SO,SFE
24/02/2021,20.389622109320822,68.433,Regular,NO,TLA
24/02/2021,26.304924351933273,80.873,Regular,SE,UAX
24/03/2021,30.478397239068077,89.65,Regular,CE,BJU
24/03/2021,24.514520538815667,77.108,Regular,NE,GAM
24/03/2021,23.084019757352284,74.099,Regular,CE,HGM
24/03/2021,23.793644523868043,75.592,Regular,SO,INN
24/03/2021,10.050500715379025,41.877,Buena,NE,MON
24/03/2021,4.471847006662567,18.633,Buena,SE,MPA
24/03/2021,15.95877365326582,59.115,Regular,NE,NEZ
24/03/2021,17.65325284965995,62.679,Regular,SO,PED
24/03/2021,23.102463627514577,74.138,Regular,SO,SFE
24/03/2021,23.91833627977527,75.854,Regular,NO,TLA
24/03/2021,24.007145747256626,76.041,Regular,SE,UAX
24/04/2021,7.141639478106224,29.757,Buena,SO,AJU
24/04/2021,31.184369721066762,91.135,Regular,CE,BJU
24/04/2021,22.585936430747825,73.052,Regular,NE,GAM
24/04/2021,25.32994349419442,78.823,Regular,CE,HGM
24/04/2021,17.272891581402696,61.879,Regular,SO,INN
24/04/2021,13.967704960694679,54.928,Regular,NE,MON
24/04/2021,13.36565349427946,53.662,Regular,SE,MPA
24/04/2021,19.515166804934633,66.594,Regular,NE,NEZ
24/04/2021,15.905237635829591,59.002,Regular,SO,PED
24/04/2021,25.414028691644614,78.999,Regular,NO,TLA
24/04/2021,20.682791183620616,69.05,Regular,SE,UAX
24/04/2021,19.732934504549046,67.052,Regular,NE,XAL
24/05/2021,12.457299057498002,51.751,Regular,SO,AJU
24/05/2021,28.34179623227405,85.157,Regular,CE,BJU
24/05/2021,15.155532258763879,57.426,Regular,NE,GAM
24/05/2021,18.425733753533823,64.303,Regular,CE,HGM
24/05/2021,26.278893324845452,80.818,Regular,SO,INN
24/05/2021,16.67863927686766,60.629,Regular,NO,MGH
24/05/2021,15.06953063674284,57.245,Regular,SE,MPA
24/05/2021,15.470849621359068,58.089,Regular,SO,PED
24/05/2021,21.379124967139354,70.514,Regular,SO,SFE
24/05/2021,19.345262934177914,66.237,Regular,NO,TLA
24/05/2021,18.705748685060367,64.892,Regular,SE,UAX
24/05/2021,8.71089649637327,36.295,Buena,NE,XAL
25/01/2021,31.291701860069548,91.36,Regular,CE,BJU
25/01/2021,22.718667825365483,73.331,Regular,NE,GAM
25/01/2021,23.126071314612417,74.188,Regular,CE,HGM
25/01/2021,28.683964095304393,85.876,Regular,SO,INN
25/01/2021,30.513028063458894,89.723,Regular,CE,MER
25/01/2021,5.141530038711008,21.423,Buena,NE,MON
25/01/2021,2.333011579694526,9.721,Buena,SE,MPA
25/01/2021,15.718333080639644,58.609,Regular,NE,NEZ
25/01/2021,21.755560121804194,71.306,Regular,SO,PED
25/01/2021,23.97269405109194,75.968,Regular,NE,SAG
25/01/2021,21.904586409435748,71.619,Regular,SO,SFE
25/01/2021,20.67806578048806,69.04,Regular,NO,TLA
25/01/2021,19.962978659284317,67.536,Regular,SE,UAX
25/01/2021,23.006244526742254,73.936,Regular,SE,UIZ
25/01/2021,12.239907481170064,51.294,Regular,NE,XAL
25/02/2021,34.306715803804934,97.701,Regular,CE,BJU
25/02/2021,27.814991591275184,84.049,Regular,NE,GAM
25/02/2021,26.9933398164848,82.321,Regular,CE,HGM
25/02/2021,23.52963041357926,75.037,Regular,SO,INN
25/02/2021,14.90978070706218,56.909,Regular,NE,MON
25/02/2021,11.370173822108855,47.376,Buena,SE,MPA
25/02/2021,19.694987575420093,66.972,Regular,NE,NEZ
25/02/2021,21.001014652778338,69.719,Regular,SO,PED
25/02/2021,25.91296200181084,80.049,Regular,SO,SFE
25/02/2021,25.121494161494716,78.384,Regular,NO,TLA
25/02/2021,25.885953652082485,79.992,Regular,SE,UAX
25/02/2021,27.296401528983683,82.958,Regular,SE,UIZ
25/03/2021,32.429967694794584,93.754,Regular,CE,BJU
25/03/2021,27.08420433312884,82.512,Regular,NE,GAM
25/03/2021,26.425301778760037,81.126,Regular,CE,HGM
25/03/2021,18.840351662947302,65.175,Regular,SO,INN
25/03/2021,14.32732330576168,55.684,Regular,NE,MON
25/03/2021,10.784801515125267,44.937,Buena,SE,MPA
25/03/2021,23.552965376089464,75.086,Regular,NE,NEZ
25/03/2021,14.699036175365297,56.466,Regular,SO,PED
25/03/2021,17.31700686768283,61.971,Regular,SO,SFE
25/03/2021,29.240542559316086,87.047,Regular,NO,TLA
25/03/2021,24.74688999533875,77.596,Regular,SE,UAX
25/04/2021,10.09812238229604,42.076,Buena,SO,AJU
25/04/2021,29.595601891717905,87.793,Regular,CE,BJU
25/04/2021,20.25975436606756,68.16,Regular,NE,GAM
25/04/2021,22.26987565650635,72.387,Regular,CE,HGM
25/04/2021,22.262769924284907,72.372,Regular,SO,INN
25/04/2021,16.096680744688825,59.405,Regular,NE,MON
25/04/2021,14.603095078689046,56.264,Regular,SE,MPA
25/04/2021,21.39019376211039,70.537,Regular,NE,NEZ
25/04/2021,18.887600757884993,65.274,Regular,SO,PED
25/04/2021,22.225618541366195,72.294,Regular,NO,TLA
25/04/2021,23.187584569318904,74.317,Regular,SE,UAX
25/04/2021,18.035303698665103,63.482,Regular,NE,XAL
25/05/2021,15.295205133769713,57.72,Regular,SO,AJU
25/05/2021,37.682238931658304,106.373,Mala,CE,BJU
25/05/2021,25.018997921180063,78.169,Regular,NE,GAM
25/05/2021,27.057690365099145,82.456,Regular,CE,HGM
25/05/2021,29.917082083257323,88.469,Regular,SO,INN
25/05/2021,26.842742449739504,82.004,Regular,NO,MGH
25/05/2021,25.277291533795214,78.712,Regular,NE,NEZ
25/05/2021,21.699697987418958,71.188,Regular,SO,PED
25/05/2021,28.76440035626657,86.045,Regular,SO,SFE
25/05/2021,26.781806583069027,81.876,Regular,NO,TLA
25/05/2021,29.387437322155776,87.356,Regular,SE,UAX
25/05/2021,19.194519059867915,65.92,Regular,NE,XAL
26/01/2021,37.97002993783405,107.082,Mala,CE,BJU
26/01/2021,26.83388359041906,81.985,Regular,NE,GAM
26/01/2021,28.350667396954208,85.175,Regular,CE,HGM
26/01/2021,33.203535598057734,95.381,Regular,SO,INN
26/01/2021,34.92537710756348,99.002,Regular,CE,MER
26/01/2021,17.024186162384957,61.356,Regular,NE,MON
26/01/2021,10.183426442595431,42.431,Buena,SE,MPA
26/01/2021,19.49153257551681,66.544,Regular,NE,NEZ
26/01/2021,27.856760666197967,84.137,Regular,SO,PED
26/01/2021,32.21715060870383,93.306,Regular,NE,SAG
26/01/2021,29.94031312454565,88.518,Regular,SO,SFE
26/01/2021,25.27476560628439,78.707,Regular,NO,TLA
26/01/2021,23.54445281370199,75.068,Regular,SE,UAX
26/02/2021,35.23660032718891,99.656,Regular,CE,BJU
26/02/2021,27.90147580275411,84.231,Regular,NE,GAM
26/02/2021,29.85544259137072,88.34,Regular,CE,HGM
26/02/2021,18.262287551657668,63.959,Regular,SO,INN
26/02/2021,15.42043091325769,57.983,Regular,NE,MON
26/02/2021,9.960090465595247,41.5,Buena,SE,MPA
26/02/2021,21.096595224861403,69.92,Regular,NE,NEZ
26/02/2021,19.66042374014329,66.9,Regular,SO,PED
26/02/2021,22.823667767460268,73.552,Regular,SO,SFE
26/02/2021,29.41640997361544,87.416,Regular,NO,TLA
26/02/2021,24.131448729426577,76.302,Regular,SE,UAX
26/02/2021,27.87005087852994,84.164,Regular,SE,UIZ
26/03/2021,32.90176929881048,94.746,Regular,CE,BJU
26/03/2021,24.928071855143916,77.977,Regular,NE,GAM
26/03/2021,27.340696840816086,83.051,Regular,CE,HGM
26/03/2021,17.15374418246085,61.628,Regular,SO,INN
26/03/2021,16.763307390562375,60.807,Regular,NE,MON
26/03/2021,14.61731425117308,56.294,Regular,SE,MPA
26/03/2021,24.48943941716818,77.055,Regular,NE,NEZ
26/03/2021,15.79294431412345,58.766,Regular,SO,PED
26/03/2021,27.254535027036038,82.87,Regular,NO,TLA
26/03/2021,23.227834033779256,74.402,Regular,SE,UAX
26/04/2021,12.685057110648396,52.23,Regular,SO,AJU
26/04/2021,36.51154132871507,103.491,Mala,CE,BJU
26/04/2021,25.418513534672304,79.009,Regular,NE,GAM
26/04/2021,29.861645254095436,88.353,Regular,CE,HGM
26/04/2021,27.97848734379033,84.393,Regular,SO,INN
26/04/2021,17.81659769385465,63.022,Regular,NE,MON
26/04/2021,18.514251847060994,64.489,Regular,SE,MPA
26/04/2021,24.27834255622502,76.611,Regular,NE,NEZ
26/04/2021,26.508760782610455,81.302,Regular,SO,PED
26/04/2021,29.802355292612784,88.228,Regular,NO,TLA
26/04/2021,27.81741061470724,84.054,Regular,SE,UAX
26/04/2021,23.479368468672796,74.931,Regular,NE,XAL
26/05/2021,15.754361180732129,58.685,Regular,SO,AJU
26/05/2021,34.44130748729023,97.984,Regular,CE,BJU
26/05/2021,22.732588486381815,73.36,Regular,NE,GAM
26/05/2021,25.217746182893116,78.587,Regular,CE,HGM
26/05/2021,27.181450952670392,82.716,Regular,SO,INN
26/05/2021,24.782621901362997,77.672,Regular,NO,MGH
26/05/2021,19.029952457130037,65.574,Regular,NE,MON
26/05/2021,22.843354563403278,73.593,Regular,NE,NEZ
26/05/2021,23.441345005902637,74.851,Regular,SO,PED
26/05/2021,26.955566218167093,82.241,Regular,SO,SFE
26/05/2021,25.970293901561906,80.169,Regular,NO,TLA
26/05/2021,27.415716677588772,83.209,Regular,SE,UAX
26/05/2021,16.444827289365737,60.137,Regular,NE,XAL
27/01/2021,30.71819578210388,90.154,Regular,CE,BJU
27/01/2021,17.719398992284322,62.818,Regular,NE,GAM
27/01/2021,24.54118813361625,77.164,Regular,CE,HGM
27/01/2021,31.645419912801874,92.104,Regular,SO,INN
27/01/2021,28.28256735749866,85.032,Regular,CE,MER
27/01/2021,10.856999817087726,45.237,Buena,NE,MON
27/01/2021,11.525302615354617,48.022,Buena,SE,MPA
27/01/2021,16.691335235143473,60.656,Regular,NE,NEZ
27/01/2021,19.046532866068652,65.609,Regular,SO,PED
27/01/2021,20.61146341358761,68.9,Regular,NE,SAG
27/01/2021,21.995601417771002,71.81,Regular,SO,SFE
27/01/2021,19.376328021730185,66.302,Regular,NO,TLA
27/01/2021,20.52380591265564,68.715,Regular,SE,UAX
27/02/2021,33.9928907668963,97.041,Regular,CE,BJU
27/02/2021,25.194435167093687,78.538,Regular,NE,GAM
27/02/2021,27.712934054024306,83.834,Regular,CE,HGM
27/02/2021,18.218144349388776,63.866,Regular,SO,INN
27/02/2021,11.019642398237515,45.915,Buena,NE,MON
27/02/2021,9.545540910559616,39.773,Buena,SE,MPA
27/02/2021,19.7315060624692,67.049,Regular,NE,NEZ
27/02/2021,18.087031544559444,63.591,Regular,SO,PED
27/02/2021,22.585451083280287,73.051,Regular,SO,SFE
27/02/2021,26.77717711889665,81.866,Regular,NO,TLA
27/02/2021,21.112035892546515,69.952,Regular,SE,UAX
27/02/2021,24.736657981987797,77.575,Regular,SE,UIZ
27/03/2021,32.757955070622245,94.444,Regular,CE,BJU
27/03/2021,23.243057003623175,74.434,Regular,NE,GAM
27/03/2021,27.40408210919393,83.185,Regular,CE,HGM
27/03/2021,18.68276832838223,64.844,Regular,SO,INN
27/03/2021,15.308807154527399,57.748,Regular,NE,MON
27/03/2021,13.588621654837565,54.131,Regular,SE,MPA
27/03/2021,23.548191269102976,75.076,Regular,NE,NEZ
27/03/2021,16.51164876108669,60.278,Regular,SO,PED
27/03/2021,26.93387481753091,82.196,Regular,NO,TLA
27/03/2021,23.005517506300517,73.934,Regular,SE,UAX
27/04/2021,16.361953018614763,59.963,Regular,SO,AJU
27/04/2021,40.41147822175873,113.094,Mala,CE,BJU
